Ear,Time
0.2529582758108403,21:22:23
0.25159158712111956,21:22:24
0.2705974579204899,21:22:25
0.1819803902718557,21:22:25
0.19611613513818402,21:22:26
0.18444250278420887,21:22:27
0.1346153846153846,21:22:27
0.1346153846153846,21:22:28
0.13688159412456974,21:22:28
0.1319093634373641,21:22:28
0.13773610884939191,21:22:29
0.1319093634373641,21:22:29
0.15858098560067926,21:22:30
0.215034270074827,21:22:30
0.19216561050602196,21:22:30
0.23236081789035035,21:22:31
0.2222222222222222,21:22:31
0.21313004865958113,21:22:31
0.23236081789035035,21:22:32
0.22375486167218922,21:22:32
0.2037037037037037,21:22:33
0.23236081789035035,21:22:33
0.22375486167218922,21:22:33
0.23395240501146997,21:22:34
0.2321891438234044,21:22:34
0.2321891438234044,21:22:35
0.23236081789035035,21:22:35
0.23236081789035035,21:22:36
0.23980823009322946,21:22:36
0.23980823009322946,21:22:37
0.23395240501146997,21:22:37
0.2148753973009589,21:22:37
0.23236081789035035,21:22:37
0.21982421091879367,21:22:38
0.21328498608478083,21:22:38
0.21982421091879367,21:22:39
0.24146215808563387,21:22:39
0.23076923076923078,21:22:40
0.2616552506059644,21:22:40
0.23236081789035035,21:22:41
0.23236081789035035,21:22:41
0.25159158712111956,21:22:42
0.2321891438234044,21:22:42
0.24,21:22:42
0.26,21:22:42
0.23076923076923078,21:22:43
0.2513666886897207,21:22:43
0.25159158712111956,21:22:43
0.23236081789035035,21:22:44
0.23236081789035035,21:22:44
0.23236081789035035,21:22:45
0.24165525060596438,21:22:45
0.23236081789035035,21:22:45
0.24358945078080915,21:22:46
0.2513666886897207,21:22:46
0.2513666886897207,21:22:46
0.23395240501146997,21:22:46
0.23236081789035035,21:22:47
0.24331050121192876,21:22:47
0.24331050121192876,21:22:47
0.24331050121192876,21:22:47
0.23395240501146997,21:22:48
0.23377955503958245,21:22:48
0.25118097260327416,21:22:48
0.24146215808563387,21:22:48
0.24146215808563387,21:22:49
0.25159158712111956,21:22:49
0.25159158712111956,21:22:49
0.2514057048740066,21:22:49
0.25159158712111956,21:22:50
0.25159158712111956,21:22:50
0.2529582758108403,21:22:50
0.2719641466102106,21:22:50
0.2513666886897207,21:22:51
0.2527713838194522,21:22:51
0.271763212599322,21:22:51
0.14246211251235322,21:22:51
0.1232455532033676,21:22:52
0.14234827940387476,21:22:52
0.14234827940387476,21:22:52
0.14234827940387476,21:22:52
0.1231470749190022,21:22:52
0.14234827940387476,21:22:53
0.16,21:22:53
0.16894640047440113,21:22:53
0.16894640047440113,21:22:53
0.22360155239644974,21:22:54
0.2052363431536707,21:22:54
0.25159158712111956,21:22:54
0.25159158712111956,21:22:54
0.25,21:22:55
0.23076923076923078,21:22:55
0.24205681133084214,21:22:55
0.26039679243213437,21:22:55
0.24210738265138987,21:22:56
0.24981529365782856,21:22:56
0.25925925925925924,21:22:56
0.25925925925925924,21:22:56
0.2705974579204899,21:22:56
0.2705974579204899,21:22:57
0.2690318547084308,21:22:57
0.24981529365782856,21:22:57
0.2321891438234044,21:22:57
0.25159158712111956,21:22:58
0.25118097260327416,21:22:58
0.25,21:22:59
0.25159158712111956,21:22:59
0.27039753365387637,21:22:59
0.2514057048740066,21:22:59
0.24057579331422171,21:22:59
0.24057579331422171,21:23:0
0.277587453824102,21:23:0
0.24057579331422171,21:23:0
0.2692307692307692,21:23:0
0.27039753365387637,21:23:1
0.2692307692307692,21:23:1
0.23059873260722635,21:23:1
0.25908162356916187,21:23:2
0.25159158712111956,21:23:2
0.2514057048740066,21:23:2
0.24981529365782856,21:23:2
0.24981529365782856,21:23:3
0.2690318547084308,21:23:3
0.25908162356916187,21:23:3
0.2690318547084308,21:23:3
0.25908162356916187,21:23:4
0.2514057048740066,21:23:4
0.25159158712111956,21:23:4
0.2719641466102106,21:23:4
0.24227338019070774,21:23:5
0.24057579331422171,21:23:5
0.25925925925925924,21:23:5
0.25925925925925924,21:23:5
0.2705974579204899,21:23:5
0.2705974579204899,21:23:6
0.29102549154161583,21:23:6
0.24074074074074073,21:23:6
0.24227338019070774,21:23:7
0.24227338019070774,21:23:7
0.26057532984936066,21:23:7
0.24358945078080915,21:23:8
0.24205681133084214,21:23:8
0.26057532984936066,21:23:8
0.2719641466102106,21:23:8
0.25,21:23:9
0.25,21:23:9
0.24205681133084214,21:23:9
0.26057532984936066,21:23:10
0.25925925925925924,21:23:11
0.2529582758108403,21:23:11
0.2719641466102106,21:23:11
0.2513666886897207,21:23:12
0.2529582758108403,21:23:12
0.2705974579204899,21:23:12
0.2705974579204899,21:23:13
0.2705974579204899,21:23:13
0.25925925925925924,21:23:13
0.27909384836787915,21:23:14
0.25925925925925924,21:23:14
0.25925925925925924,21:23:14
0.271763212599322,21:23:14
0.2705974579204899,21:23:15
0.2719641466102106,21:23:15
0.26057532984936066,21:23:15
0.2618914004394621,21:23:15
0.28024676963266715,21:23:16
0.2705974579204899,21:23:16
0.27039753365387637,21:23:16
0.28,21:23:16
0.2705974579204899,21:23:17
0.2705974579204899,21:23:17
0.2705974579204899,21:23:17
0.2692307692307692,21:23:17
0.24981529365782856,21:23:18
0.2882484157590329,21:23:18
0.2882484157590329,21:23:18
0.2690318547084308,21:23:18
0.2684377460965796,21:23:18
0.2690318547084308,21:23:19
0.289444795580085,21:23:19
0.2690318547084308,21:23:19
0.2321891438234044,21:23:19
0.2321891438234044,21:23:20
0.1395541389950575,21:23:20
0.16194471593556864,21:23:20
0.1818349804282036,21:23:20
0.15949044456578,21:23:21
0.15339299776947407,21:23:21
0.11914522061843064,21:23:21
0.13733040514382028,21:23:21
0.1395541389950575,21:23:22
0.15373248840481757,21:23:22
0.16233229857831055,21:23:22
0.15339299776947407,21:23:22
0.15339299776947407,21:23:23
0.15339299776947407,21:23:23
0.19936305570722498,21:23:23
0.18188102150629115,21:23:23
0.23923566684866998,21:23:24
0.23980823009322946,21:23:24
0.23923566684866998,21:23:24
0.2698004091849499,21:23:24
0.22161505654593533,21:23:25
0.277587453824102,21:23:25
0.277587453824102,21:23:25
0.2585508993035912,21:23:25
0.2690318547084308,21:23:26
0.27039753365387637,21:23:26
0.2787395851461697,21:23:26
0.2783312954445161,21:23:27
0.2770188206824192,21:23:27
0.2889745339061342,21:23:27
0.3086613566306872,21:23:27
0.277587453824102,21:23:28
0.2876118708177639,21:23:28
0.2876118708177639,21:23:28
0.2882484157590329,21:23:28
0.2882484157590329,21:23:29
0.289444795580085,21:23:29
0.277587453824102,21:23:29
0.2787395851461697,21:23:29
0.30100444765229223,21:23:30
0.2882484157590329,21:23:30
0.2684377460965796,21:23:30
0.27039753365387637,21:23:30
0.2698004091849499,21:23:31
0.30746497680963514,21:23:31
0.3086613566306872,21:23:31
0.27039753365387637,21:23:31
0.2690318547084308,21:23:32
0.2690318547084308,21:23:32
0.24981529365782856,21:23:32
0.27039753365387637,21:23:32
0.25908162356916187,21:23:33
0.2698004091849499,21:23:33
0.2698004091849499,21:23:33
0.2690318547084308,21:23:33
0.24057579331422171,21:23:34
0.2960932840790421,21:23:34
0.2585508993035912,21:23:34
0.2684377460965796,21:23:34
0.2585508993035912,21:23:35
0.25908162356916187,21:23:35
0.2770188206824192,21:23:35
0.2787395851461697,21:23:35
0.2787395851461697,21:23:36
0.26039679243213437,21:23:36
0.2690318547084308,21:23:36
0.23059873260722635,21:23:36
0.2300894966542111,21:23:37
0.2300894966542111,21:23:37
0.23076923076923078,21:23:37
0.24926362137539537,21:23:37
0.23059873260722635,21:23:38
0.23059873260722635,21:23:38
0.2321891438234044,21:23:38
0.2321891438234044,21:23:38
0.2612124697826701,21:23:38
0.25,21:23:39
0.25979224926766525,21:23:39
0.25979224926766525,21:23:39
0.23076923076923078,21:23:40
0.23076923076923078,21:23:40
0.21153846153846154,21:23:40
0.23076923076923078,21:23:40
0.23076923076923078,21:23:41
0.24,21:23:41
0.24,21:23:42
0.25118097260327416,21:23:43
0.23059873260722635,21:23:43
0.25979224926766525,21:23:43
0.2321891438234044,21:23:44
0.2321891438234044,21:23:44
0.24,21:23:44
0.23236081789035035,21:23:44
0.23236081789035035,21:23:45
0.23059873260722635,21:23:45
0.24,21:23:45
0.23236081789035035,21:23:45
0.23076923076923078,21:23:46
0.23076923076923078,21:23:46
0.21982421091879367,21:23:46
0.2148753973009589,21:23:46
0.2321891438234044,21:23:47
0.2321891438234044,21:23:47
0.23059873260722635,21:23:47
0.23076923076923078,21:23:47
0.21982421091879367,21:23:48
0.22,21:23:48
0.24,21:23:48
0.24,21:23:48
0.15621356972341657,21:23:49
0.14,21:23:49
0.09920122381678553,21:23:49
0.10316305574456643,21:23:49
0.09608280525301098,21:23:50
0.21328498608478083,21:23:50
0.1959712395623353,21:23:50
0.16,21:23:50
0.14,21:23:51
0.16,21:23:52
0.18246211251235323,21:23:53
0.18429512561102782,21:23:53
0.2037978074609209,21:23:54
0.2,21:23:56
0.20181899960263938,21:23:56
0.23236081789035035,21:23:57
0.23395240501146997,21:23:57
0.24981529365782856,21:23:58
0.24981529365782856,21:23:59
0.24981529365782856,21:24:0
0.2630766068432739,21:24:0
0.25,21:24:0
0.27039753365387637,21:24:1
0.2321891438234044,21:24:2
0.2514057048740066,21:24:2
0.2630766068432739,21:24:4
0.2630766068432739,21:24:5
0.2705974579204899,21:24:6
0.282842712474619,21:24:6
0.2529582758108403,21:24:6
0.2719641466102106,21:24:7
0.271763212599322,21:24:7
0.2705974579204899,21:24:7
0.2513666886897207,21:24:7
0.2513666886897207,21:24:8
0.25118097260327416,21:24:8
0.23395240501146997,21:24:8
0.2814213562373095,21:24:8
0.2614213562373095,21:24:9
0.2614213562373095,21:24:9
0.24165525060596438,21:24:9
0.25159158712111956,21:24:9
0.2705974579204899,21:24:9
0.2705974579204899,21:24:10
0.2719641466102106,21:24:10
0.2814213562373095,21:24:10
0.27039753365387637,21:24:10
0.2705974579204899,21:24:11
0.282842712474619,21:24:11
0.282842712474619,21:24:11
0.24331050121192876,21:24:11
0.2527713838194522,21:24:12
0.1773485603694316,21:24:12
0.17485186398357644,21:24:12
0.17485186398357644,21:24:12
0.14000001268834425,21:24:13
0.1401035247266546,21:24:13
0.19916724605875322,21:24:13
0.19916724605875322,21:24:13
0.19916724605875322,21:24:14
0.18285135447600315,21:24:14
0.1959712395623353,21:24:15
0.18689074085987611,21:24:15
0.15384615384615385,21:24:15
0.15384615384615385,21:24:15
0.17498114449216892,21:24:16
0.17307692307692307,21:24:16
0.22165525060596436,21:24:16
0.22165525060596436,21:24:17
0.21153846153846154,21:24:17
0.2814213562373095,21:24:17
0.2705974579204899,21:24:18
0.271763212599322,21:24:18
0.25159158712111956,21:24:19
0.23395240501146997,21:24:19
0.2513666886897207,21:24:19
0.27039753365387637,21:24:20
0.27039753365387637,21:24:22
0.2617119612951069,21:24:22
0.271763212599322,21:24:23
0.3098577364517393,21:24:24
0.2617119612951069,21:24:24
0.26039679243213437,21:24:25
0.27039753365387637,21:24:26
0.2617119612951069,21:24:26
0.25118097260327416,21:24:26
0.28261670947211076,21:24:27
0.23395240501146997,21:24:27
0.27039753365387637,21:24:27
0.24311608607803833,21:24:28
0.24311608607803833,21:24:28
0.26286639777507453,21:24:29
0.25159158712111956,21:24:29
0.28261670947211076,21:24:29
0.28261670947211076,21:24:29
0.13181898359568955,21:24:30
0.16850036136282934,21:24:30
0.13181898359568955,21:24:30
0.14000001268834425,21:24:31
0.15858098560067926,21:24:31
0.13491450529233406,21:24:32
0.15270761576361705,21:24:32
0.14725377234348788,21:24:32
0.14725377234348788,21:24:32
0.11293848786315641,21:24:33
0.12789781536014963,21:24:33
0.11841778486738773,21:24:33
0.14000001268834425,21:24:33
0.1503248138506297,21:24:34
0.11403806436288569,21:24:34
0.168384910604936,21:24:34
0.1504278819558826,21:24:34
0.2070700378498334,21:24:34
0.19611613513818402,21:24:35
0.19611613513818402,21:24:35
0.20692816045198445,21:24:35
0.20553739839986637,21:24:35
0.26039679243213437,21:24:36
0.22513314173361795,21:24:36
0.271763212599322,21:24:36
0.2983975467231776,21:24:36
0.2783312954445161,21:24:37
0.2877543184223316,21:24:37
0.2523772325625344,21:24:37
0.2617119612951069,21:24:37
0.2789026226870745,21:24:38
0.2972454154011098,21:24:38
0.3161272830175529,21:24:38
0.2800547540091422,21:24:38
0.2983975467231776,21:24:39
0.2983975467231776,21:24:39
0.2877543184223316,21:24:39
0.3167761936210674,21:24:39
0.2972454154011098,21:24:40
0.2983975467231776,21:24:40
0.28214379744631923,21:24:40
0.29081047452553066,21:24:40
0.16,21:24:41
0.1598721533954863,21:24:41
0.1798561725699221,21:24:41
0.14000001268834425,21:24:41
0.13491450529233406,21:24:41
0.17485186398357644,21:24:42
0.1773485603694316,21:24:42
0.1772175307539308,21:24:42
0.20181899960263938,21:24:42
0.1798561725699221,21:24:43
0.16233229857831055,21:24:43
0.1818349804282036,21:24:43
0.1818349804282036,21:24:43
0.2019803902718557,21:24:44
0.2122749598489095,21:24:44
0.18429512561102782,21:24:44
0.1482693836184332,21:24:44
0.16923136720036794,21:24:45
0.2793680372571748,21:24:45
0.2827176329829449,21:24:45
0.2806261243660554,21:24:45
0.2806261243660554,21:24:46
0.2675909906398288,21:24:46
0.24236182664422762,21:24:47
0.2505736145208181,21:24:47
0.25551247367559504,21:24:47
0.31666592473173016,21:24:49
0.32982508776493447,21:24:49
0.35622151780352945,21:24:49
0.33891719470228254,21:24:49
0.3492890295968049,21:24:50
0.35155401229903344,21:24:50
0.3555194116284084,21:24:50
0.3128430032178382,21:24:50
0.32487993563611384,21:24:51
0.3262219966972523,21:24:51
0.34252672992344113,21:24:51
0.32774854690031674,21:24:51
0.3047428015963957,21:24:52
0.3492151478847891,21:24:52
0.3200921998322399,21:24:52
0.3343402696845619,21:24:52
0.31946713798225884,21:24:53
0.3273226763137156,21:24:53
0.3056040641755621,21:24:53
0.2838854520374086,21:24:54
0.3058927785188147,21:24:54
0.2931472460805307,21:24:54
0.3058927785188147,21:24:54
0.30434782608695654,21:24:54
0.30434782608695654,21:24:55
0.3058927785188147,21:24:55
0.3040605699341486,21:24:55
0.3058927785188147,21:24:55
0.2826086956521739,21:24:56
0.3058927785188147,21:24:56
0.3276319089535973,21:24:56
0.3058927785188147,21:24:56
0.3197969957242153,21:24:57
0.3274403858325772,21:24:57
0.30434782608695654,21:24:57
0.3274403858325772,21:24:57
0.32608695652173914,21:24:58
0.30434782608695654,21:24:58
0.3056040641755621,21:24:58
0.3181818181818182,21:24:58
0.3056040641755621,21:24:59
0.3197969957242153,21:24:59
0.30434782608695654,21:24:59
0.32608695652173914,21:24:59
0.32577918207230205,21:25:0
0.3040605699341486,21:25:0
0.30434782608695654,21:25:0
0.3197969957242153,21:25:0
0.2708333333333333,21:25:1
0.2914138129852693,21:25:1
0.3040605699341486,21:25:1
0.3040605699341486,21:25:2
0.32867482820160654,21:25:2
0.30434782608695654,21:25:2
0.30434782608695654,21:25:2
0.30434782608695654,21:25:3
0.2838854520374086,21:25:3
0.2841536480840321,21:25:3
0.2723139127471974,21:25:3
0.2931472460805307,21:25:4
0.2826086956521739,21:25:4
0.2844078810934395,21:25:4
0.3058927785188147,21:25:4
0.3152776158367505,21:25:4
0.2928931088450006,21:25:5
0.3150042931882025,21:25:5
0.2838854520374086,21:25:5
0.3135249973284712,21:25:5
0.3343402696845619,21:25:6
0.2928931088450006,21:25:6
0.3135249973284712,21:25:6
0.2931472460805307,21:25:6
0.2814213562373095,21:25:7
0.2931472460805307,21:25:7
0.2614461772600697,21:25:7
0.2814213562373095,21:25:7
0.2811964889571059,21:25:8
0.3024246681672971,21:25:8
0.2914138129852693,21:25:8
0.2914138129852693,21:25:8
0.279108277990115,21:25:9
0.28194193721730043,21:25:9
0.28194193721730043,21:25:10
0.2698004091849499,21:25:11
0.27039753365387637,21:25:12
0.27039753365387637,21:25:13
0.3024246681672971,21:25:14
0.320988466826728,21:25:14
0.28261670947211076,21:25:15
0.2943724047047319,21:25:16
0.28261670947211076,21:25:16
0.2928931088450006,21:25:16
0.2928931088450006,21:25:17
0.2943724047047319,21:25:17
0.3343402696845619,21:25:17
0.2943724047047319,21:25:17
0.33304435769745067,21:25:18
0.33476703170599303,21:25:18
0.33816931194904776,21:25:18
0.28194193721730043,21:25:19
0.28052510760370775,21:25:19
0.3141885707316724,21:25:19
0.30628194591584446,21:25:19
0.28194193721730043,21:25:20
0.28194193721730043,21:25:20
0.28194193721730043,21:25:20
0.3128960145861558,21:25:20
0.31271310559704146,21:25:21
0.28194193721730043,21:25:21
0.2906591794880899,21:25:21
0.2889745339061342,21:25:21
0.3251306213653623,21:25:22
0.3053699559140075,21:25:22
0.30797973336968465,21:25:22
0.320222078625785,21:25:22
0.32146326812000997,21:25:23
0.32146326812000997,21:25:23
0.3400213697402667,21:25:23
0.32701575777762293,21:25:24
0.3301518603652299,21:25:24
0.3412625592344917,21:25:24
0.35163718361712937,21:25:24
0.36498724539221683,21:25:24
0.36498724539221683,21:25:25
0.3596352866894135,21:25:25
0.37938341802241277,21:25:25
0.36498724539221683,21:25:25
0.38398600947749717,21:25:26
0.3681233479798238,21:25:26
0.3709538643558576,21:25:26
0.3662567199162445,21:25:26
0.3709130976953779,21:25:27
0.38681652585353093,21:25:27
0.4037764493409225,21:25:27
0.40096028554896396,21:25:27
0.4037764493409225,21:25:27
0.40092708654333087,21:25:28
0.38517461812524917,21:25:28
0.4037251138502948,21:25:28
0.38517461812524917,21:25:28
0.38517461812524917,21:25:29
0.4051339902670774,21:25:29
0.39665774620547983,21:25:29
0.40059431139792495,21:25:29
0.3687108791699814,21:25:30
0.37309047881374585,21:25:30
0.40059431139792495,21:25:30
0.40059431139792495,21:25:30
0.41576128387134526,21:25:31
0.40059431139792495,21:25:31
0.4322397867466754,21:25:31
0.4192645048267573,21:25:31
0.41576128387134526,21:25:31
0.45396154141191425,21:25:32
0.43626553050238126,21:25:32
0.45396154141191425,21:25:32
0.4559399604545394,21:25:33
0.45860563287445893,21:25:33
0.43626553050238126,21:25:33
0.4415968753422203,21:25:33
0.43323470277934534,21:25:34
0.4027983240526136,21:25:34
0.4027983240526136,21:25:34
0.3773062151411091,21:25:35
0.38347421812417576,21:25:35
0.41304734366426826,21:25:35
0.3303657369783671,21:25:35
0.35102210625165736,21:25:35
0.39709427654336854,21:25:36
0.3687108791699814,21:25:36
0.34834367662585886,21:25:36
0.3808101426698947,21:25:36
0.36415011219573784,21:25:37
0.3687108791699814,21:25:37
0.3451172823236537,21:25:37
0.36669600320274587,21:25:37
0.3508754446220465,21:25:38
0.3823765908182852,21:25:38
0.3442340916100403,21:25:38
0.3473542920900184,21:25:38
0.3317636419108636,21:25:39
0.3412950738109744,21:25:39
0.3504744925699965,21:25:39
0.32535757229699475,21:25:39
0.3284777727769728,21:25:39
0.32535757229699475,21:25:40
0.32384602281638336,21:25:40
0.32636233041029156,21:25:40
0.35766620892206213,21:25:40
0.3451172823236537,21:25:41
0.3412950738109744,21:25:41
0.3220728986898745,21:25:41
0.33777797401776155,21:25:41
0.3412950738109744,21:25:42
0.32701575777762293,21:25:42
0.32535757229699475,21:25:42
0.380548166777947,21:25:42
0.32535757229699475,21:25:42
0.37938341802241277,21:25:43
0.3482173882802426,21:25:43
0.3412950738109744,21:25:43
0.36162028533978946,21:25:43
0.32983624436853354,21:25:44
0.2773500981126146,21:25:44
0.3451172823236537,21:25:44
0.2916146528448829,21:25:45
0.3162277660168379,21:25:45
0.30997748444522605,21:25:45
0.2727749589955259,21:25:46
0.29874803703758657,21:25:46
0.2741651570883259,21:25:46
0.2792903867389728,21:25:47
0.3005105687593797,21:25:47
0.30804303424830937,21:25:47
0.30804303424830937,21:25:47
0.3064810529839492,21:25:48
0.30804303424830937,21:25:48
0.32019315936789416,21:25:48
0.3399142230286539,21:25:48
0.3184400354262109,21:25:49
0.32019315936789416,21:25:49
0.32384602281638336,21:25:49
0.30804303424830937,21:25:49
0.3005105687593797,21:25:50
0.3005105687593797,21:25:50
0.32019315936789416,21:25:50
0.3184400354262109,21:25:50
0.32019315936789416,21:25:50
0.32019315936789416,21:25:51
0.32019315936789416,21:25:51
0.3399142230286539,21:25:51
0.32019315936789416,21:25:51
0.32019315936789416,21:25:52
0.30170260266865523,21:25:52
0.30170260266865523,21:25:52
